id,room_id/id,day,date,temp,Strong/Weak
__export__.temp_log_180339_20703bb8,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180316_9607c377,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_182683_15783b2a,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180367_025acbda,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_184056_6c5220ed,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180415_df111d33,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180314_bf7d041d,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180340_b9b4aa33,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_182851_ce31c1c3,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180330_11b47546,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180669_3d6b1723,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180312_c7959a44,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180311_9dd99d62,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180309_a432e791,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180310_bc7cbe44,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180307_661671f8,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180308_3c52916d,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180304_4af28be3,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180305_45bbeb7f,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_183014_6a392810,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180302_5c5b1d77,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180295_486526ee,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180296_835d9993,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180293_26e3c7f1,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180292_c0589e52,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180291_a0cb78cb,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180289_26e9c67d,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180288_58bc8080,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_180287_1356f014,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_180286_5070c3d0,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180285_db414857,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180280_9abd4f8a,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180279_bd419d2f,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180274_af4a25e7,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180275_1447f231,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180272_bc00c7f7,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180273_73d9bd16,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180268_a0c60f95,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180267_f2a24c8a,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_182942_6e6b71ab,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180263_64bc680c,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180258_7ce6c717,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180259_22ae4907,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180255_29117b40,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180256_5cb95ed8,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180251_8db46cad,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180250_0e8d6b81,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180249_8927e956,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180248_8d4fd0b1,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180245_ebc4831a,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180246_9a5deb18,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180244_3cf65be4,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_182698_712d7bd6,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180290_89b4d348,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180242_6db83819,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180240_3bc22868,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180239_f8aa97dc,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180235_6ab9310f,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180236_605eaa9a,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180231_1206b86b,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180232_477a2afe,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180229_46d61b55,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180228_3e0f5d17,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180217_57584efb,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180218_5aace7aa,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180215_b686285b,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180211_496715f8,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180210_455ed9ac,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180209_c1d0c7df,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180197_26d9ec4e,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180198_abd3e2d5,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180188_1ac1e1b6,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_182747_c44c6ac7,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180186_44d1cd2d,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180185_022ed76d,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180176_b72b036f,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180173_becc2bca,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180168_6b9d51a3,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180169_d54256a9,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180164_e2a7d83b,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180162_29a8c518,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180564_975b9a91,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180163_3da48bda,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180160_fd70af40,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180159_d5402306,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180158_c88e5d8a,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180157_3f3137a1,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180150_1e463d4b,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180151_c8c752cd,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180147_f46ad9fc,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180146_7215ef3e,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_182964_04dc8ee7,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180141_83c9fcc5,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180137_0fd408dd,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180136_d33fe6d6,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180135_50ce10cf,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180134_db7be1f6,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180125_02dc3338,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180126_4f58830e,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180120_2dff8efc,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180121_9fc421d3,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_180115_fbb622c9,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180148_535ba636,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180098_5f4ae9ef,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_180099_9633cce7,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_180067_51a8f31d,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_180529_b1b30b1c,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_180055_164efb30,Room Admin,Selasa,4-12-2018,23,Weak
__export__.temp_log_180056_2a315378,Room Admin,Selasa,4-12-2018,23,Weak
__export__.temp_log_180050_257f15a9,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_179977_20af98ed,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_179970_ae596d6d,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179956_5d2f5bf3,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_180077_88712886,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179934_c8cdc6e5,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_182652_5a7a3527,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179912_f5bef389,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179882_fd94f789,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_180040_9663be92,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179851_47d78fce,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179853_6b844437,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179848_83b6dc98,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179849_83afa834,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179845_2587b661,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179846_74950e78,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179843_7649550c,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179844_a56210bf,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179839_e14ccff4,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179840_4f77d3ce,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179838_56c82163,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179837_846b0734,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179830_3bf0d489,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179829_7b1c379a,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179827_9fdc7b8f,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179826_c4f0a61f,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179819_d3d03322,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_180202_d3cfdd5b,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179816_2301571f,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179817_61168a3e,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179813_f012a10a,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_179812_88e39e4e,Room Admin,Selasa,4-12-2018,24,Weak
__export__.temp_log_179810_c2629b50,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179811_a8b3e0fb,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179807_22ffdb38,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179809_06652df2,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179805_87916af8,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_179806_392507fb,Room Admin,Selasa,4-12-2018,25,Weak
__export__.temp_log_180222_1ad13ed7,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179794_14b110e8,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_184030_3539f700,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179804_8ee46fd4,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179774_c4479899,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_180500_2c4417ba,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179770_c939803e,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179771_65e14bc8,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179755_58a623c3,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179756_f260b87e,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179749_d72d25c6,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179752_55156c83,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179745_32980482,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_180266_6512d7c2,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179781_945e3e0c,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179736_94934e6c,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179730_925e27ef,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_180313_bbab0b0c,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179721_0ae33c66,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179719_fe166db5,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179714_ec2c168c,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179713_ed5106cd,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179712_3dec0491,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_182947_fb99565e,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_182773_d882bcb2,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179717_94db8a48,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179706_d17c03bb,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179707_45ec7aec,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179699_3b3c6bc4,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180664_50674345,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179702_71fbdb58,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179692_e0ea9a06,Room Admin,Selasa,4-12-2018,42,Strong
__export__.temp_log_179690_d6e7b076,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179723_96a3d817,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179686_fc6f7e1c,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179688_c47d4b6a,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179746_162c71bc,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179681_09c69f79,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179674_0d82c206,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179675_ac13db78,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179670_3bf5a907,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179669_5c4d55f2,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179657_95682753,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179656_9baded71,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179654_1f5dd4d6,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179789_d44b1f86,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179652_e1625f4f,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179682_bf1a4305,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179658_5d864bc8,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180541_ccc5ff96,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179648_1751d185,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179647_ee7e04e1,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179644_a5c5a947,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179680_9571366a,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179642_996b59e8,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179655_b890c897,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179640_92b137dd,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179638_759abea8,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179641_0e1e9ae5,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179636_88dad01d,Room Admin,Selasa,4-12-2018,26,Weak
__export__.temp_log_179637_55b4b335,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179635_a1e6c0f1,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179629_28932381,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179631_ef0168e2,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179625_3adc4a90,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179624_223add15,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179622_b7d62b85,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179621_936f2715,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_184019_ef47837c,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179620_14e856da,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179617_78638349,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179798_d3c58cfb,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179614_00ae7181,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179616_1e003d82,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179610_a86ac9a5,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179611_7daa7f3f,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179607_a1df8cde,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179606_4be6bf3a,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179601_a50a5fcf,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_182752_438fd791,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179600_4a620360,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179599_d5fdc329,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179586_7598ba57,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_182986_56b5e4d7,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179544_6098f773,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179543_19b36ba9,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179539_f8faf331,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179536_014a965a,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179531_b6da1442,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_180651_6aa3edec,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179523_c1359432,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179524_a15dc002,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179527_93152f06,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179519_7a914066,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179514_7270ddcb,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179513_da5f2654,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_183249_a9fe758b,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179506_0bcf7206,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_182997_641ef713,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179512_4b269a93,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179503_1cc3fd0f,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179502_bf0920f1,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179499_56f72047,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179495_d9f9c415,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179491_37397b6e,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179486_21fb4deb,Room Admin,Selasa,4-12-2018,41,Strong
__export__.temp_log_179482_a96e4e6b,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180619_9f266e5f,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179790_e96ffb6c,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179475_58a11c7e,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179473_c1f06057,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179836_e474363a,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179456_93028843,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179452_44b50f79,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179453_d02866c1,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_180632_ffa27498,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_179449_2bf2a134,Room Admin,Selasa,4-12-2018,27,Weak
__export__.temp_log_180144_27fd836d,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179446_86718192,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179445_3b907c7c,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179440_2969ce2f,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179439_a0f9d41b,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179815_37a72f6e,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_183234_8d7d29ee,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179421_de438eb6,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179420_2d4ccd58,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179416_b5f127bf,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179417_0fd43024,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179408_6f7ee92d,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179405_0f6438ea,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179391_06ca38c2,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179392_a56a9139,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179821_94e7c974,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179381_4b612bc8,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179377_01b76cfa,Room Admin,Selasa,4-12-2018,39,Strong
__export__.temp_log_179415_1de71bff,Room Admin,Selasa,4-12-2018,39,Strong
__export__.temp_log_180575_e541a959,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179374_bcfb5784,Room Admin,Selasa,4-12-2018,40,Strong
__export__.temp_log_179375_c2c2ed6b,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179373_e49bec8c,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179516_f2f641af,Room Admin,Selasa,4-12-2018,39,Strong
__export__.temp_log_179369_46d9849e,Room Admin,Selasa,4-12-2018,39,Strong
__export__.temp_log_179351_ba76ff13,Room Admin,Selasa,4-12-2018,39,Strong
__export__.temp_log_179337_bd9ee4ab,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179335_b5b02602,Room Admin,Selasa,4-12-2018,39,Strong
__export__.temp_log_179508_48dd1a98,Room Admin,Selasa,4-12-2018,39,Strong
__export__.temp_log_179349_411d9b72,Room Admin,Selasa,4-12-2018,39,Strong
__export__.temp_log_179321_3b3c2135,Room Admin,Selasa,4-12-2018,39,Strong
__export__.temp_log_179316_bfd1b11b,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_183116_11513931,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_179314_082c02f1,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179315_b129cd2c,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179307_91df47b3,Room Admin,Selasa,4-12-2018,37,Strong
__export__.temp_log_183910_757999f1,Room Admin,Selasa,4-12-2018,37,Strong
__export__.temp_log_179304_d1311bf9,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179305_93b00292,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179300_52369dc4,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_179301_9c32d340,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_179299_55192fe5,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179296_351f4660,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179294_493821ef,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_179292_0413cf9a,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_179291_0782cd1e,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179290_5b3306c5,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179282_15d6f1e6,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_179287_960e97aa,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_179285_959961b4,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179284_281d7648,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_182645_6dd83658,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179275_72a6b8d4,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_182726_8ee23a9f,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_180620_4369a3da,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_179298_6e160ed9,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_180234_b570df0f,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179267_fe5a93a7,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_179627_741d2686,Room Admin,Selasa,4-12-2018,38,Strong
__export__.temp_log_179276_648a97fb,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_179265_c1c1c5ba,Room Admin,Selasa,4-12-2018,28,Weak
__export__.temp_log_180189_d13f9a4f,Room Admin,Selasa,4-12-2018,37,Strong
__export__.temp_log_179263_015ec38c,Room Admin,Selasa,4-12-2018,37,Strong
__export__.temp_log_179261_391c7410,Room Admin,Selasa,4-12-2018,28,Weak
